Link,Platform,Year,Description,Image_num,Hand,Pose,Content_pose,Audio_track,Highlights
https://pescara.usato.it/parrocchetto-dal-collare-femmina-2021-60126787,usato.it,2024,Parrocchetto dal collare da riproduzione.,119,No Hand,,,,
https://pescara.usato.it/parrocchetto-dal-collare-maschio-2024-60059475,usato.it,2024,Parrocchetto dal collare No Pet.,120,No Hand,,,,
https://pistoia.usato.it/parrocchetto-dal-collare-60225461,usato.it,2024,"Vendo femmina blu di parrocchetto dal collare di 3 anni. Pistoia, Prato, Firenze, Montecatini, Pontedera, Ponsacco, Cascina. 150 euro trattabile",121,No Hand,,,,
https://ravenna.usato.it/parrocchetto-dal-collare-60210523,usato.it,2024,Parrocchetto dal collare Bellissimo ha 4 messi,122,No Hand,,,,
https://reggio-emilia.usato.it/parrocchetto-dal-collare-60480581,usato.it,2024,"Cedo esemplari di parrocchetto dal collare mutazione Dilute,",123,No Hand,,,,
https://roma.usato.it/parrocchetto-dal-collare-60058223,usato.it,2024,Vendo 2 femmine di parrocchetto dal collare nate ad aprile di quest anno. Soggetti allevati dai genitori anellati e sessuati. Ottima taglia,124,No Hand,,,,
https://roma.usato.it/parrocchetto-dal-collare-60077974,usato.it,2024,Disponibile coppia di parrocchetto dal collare viola maschio 23 femmina 19. Possibile consegna alla fiera di Modena a novembre 2024,125,No Hand,,,,
https://roma.usato.it/parrocchetto-dal-collare-60446429,usato.it,2024,Vendo parrocchetto dal collare blu allevato a mano anellato per info e foto privato prezzo affare no perditempo,126,No Hand,,,,
https://roma.usato.it/parrocchetto-dal-collare-allevato-a-mano-60350858,usato.it,2024,Vendo parrocchetto dal collare Femmina allevato a mano. Ha 7 mesi. Possibilità di acquisto della gabbia a parte.,127,Hand,FingerPerch,Image & Text,127,Possibilità di acquisto della gabbia a parte
https://roma.usato.it/parrocchetto-dal-collare-allevato-a-mano-60480565,usato.it,2024,Vendo parrocchetto dal collare allevato a mano blu torquoise allevato a mano anellato per info e foto privato grazie prezzo vero affare,128,No Hand,,,,
https://roma.usato.it/parrocchetto-dal-collare-allevato-a-mano-blu-60398139,usato.it,2024,Si vende parrocchetto dal collare blu torquoise anellato allevato a mano prezzo affare per info e foto privato grazie,129,No Hand,,,,
https://roma.usato.it/parrocchetto-dal-collare-blu-allevato-a-mano-59995677,usato.it,2024,Si vende pappagallo parrocchetto dal collare allevato a mano anellato colorazione blu torquoise oppure scambio con altro pappagallo allevato a mano di...,130,No Hand,,,,
https://roma.usato.it/parrocchetto-dal-collare-blu-allevato-a-mano-60383931,usato.it,2024,Si vende parrocchetto dal collare blu allevato a mano anellato oppure scambio con altro pappagallo allevato a mano zona Roma,131,No Hand,,,,
https://roma.usato.it/parrocchetto-dal-collare-blu-allevato-a-mano-60461885,usato.it,2024,Si vende parrocchetto dal collare blu torquoise allevato a mano anellato per info e foto privato,132,No Hand,,,,
https://roma.usato.it/parrocchetto-dal-collare-femmina-60109477,usato.it,2024,"Scambio o vendo femmina di parrocchetto dal collare blu sessata con documentazione di 7 mesi nata a marzo, non allevata a mano, cerco in scambio parro...",133,No Hand,,,,
https://roma.usato.it/parrocchetto-dal-collare-femmina-60479471,usato.it,2024,Disponibile femmina turquoise di parrocchetto dal collare 2024 anellato e con certificato di sessaggio. Ottima taglia,134,No Hand,,,,
https://rovigo.usato.it/parrocchetto-dal-collare-60209805,usato.it,2024,"Parrocchetto dal collare, azzurro, di 6 mesi, molto affettuoso. Anellato, non soggetto a CITES.",135,Hand,TouchingTips,Image & Text,135,molto affettuoso
https://salerno.usato.it/parrocchetto-dal-collare-60726511,usato.it,2024,Cedo parrocchetto dal collare femmina giallo avorio giovane di un anno con certificato di sesagio,136,No Hand,,,,
https://salerno.usato.it/parrocchetto-dal-collare-coppia-60367932,usato.it,2024,"vendo coppia di parrocchetto dal collare riproduttiva al 100 % , formata da maschio Prezzo 250 euro non trattabili Possibilità di consegna gratuita di...",137,No Hand,,,,
https://salerno.usato.it/parrocchetto-dal-collare-femmina-60210526,usato.it,2024,"vendo femmina di Parrocchetto dal collare cinnammon blu ( Silver o argento), anno 2024. Possibilità di consegna gratuita e di persona lungo la tratta ...",138,No Hand,,,,
https://sassari.usato.it/femmina-adulta-parrocchetto-dal-collare-verde-60011461,usato.it,2024,Disponibile Femmina adulta 3 anni di parrocchetto dal collare mutazione verde portatore di giallo..x maggiori informazioni mi potete contattare al num...,139,No Hand,,,,
https://secondamano.it/altro/animali/lazio/roma/1868585-parrocchetto-dal-collare-p1,Secondamano,2020,Ancestrale,140,No Hand,,,,
https://secondamano.it/altro/animali/lazio/roma/265815-parrocchetto-dal-collare-p1,Secondamano,2020,vendo parrocchetto dal collare verde ancestrale (probabilmente femmina) allevato a mano di 20 mesi con voliera (dimensioni: l 85 cm-h 145 cm-p 55 cm ) e trespolo artigianale € 180,141,No Hand,FingerPerch,Text,141,con voliera (dimensioni: l 85 cm-h 145 cm-p 55 cm ) e trespolo artigianale
https://secondamano.it/altro/animali/lombardia/milano/8460021-parrocchetto-monaco-pulli-p1,Secondamano,2023,"Disponibili pulli di parrocchetto monaco mutazione blu da allevare a mano o svezzati, solo persone decise e serie, No perditempo!! No curiosi!! contatto whatsapp 3802677668.",142,Hand,HalfClosed,Image,,
https://secondamano.it/altro/animali/piemonte/cuneo/7380441-parrocchetto-monaco-p1,Secondamano,2020,"femmina del 2019, ottima taglia, non allevata a mano (come da foto) vendesi solo amanti animali. Cuneo",143,No Hand,,,,
https://secondamano.it/altro/animali/piemonte/torino/2358021-parrocchetto-dal-collare-p1,Secondamano,2020,Allevato a mano di tre mesi. Socievole sta con bambini e animali.,144,No Hand,,,,
https://secondamano.it/altro/animali/piemonte/torino/3363677-parrocchetto-dal-collare-p1,Secondamano,2020,"Nati nel 2018, maschi sessati con il DNA, uno azzurro e uno grigio euro 100 l`uno, 170 tutti e due, possibilità di abbinamento con una femmina di tre anni, Torino e dintorni.",145,No Hand,,,,
https://secondamano.it/altro/animali/piemonte/torino/7609815-pulli-parrocchetto-monaco-p1,Secondamano,2020,Mutazione verde e blu per allevarli a mano. Cin regolare anello e foglio cessione ai fini Cites. Astenersi curiosi e perditempo,146,No Hand,,,,
https://secondamano.it/altro/animali/piemonte/torino/7630217-coppia-parrocchetto-dal-collare-p1,Secondamano,2020,Solo a Torino e provincia si cede coppia di parrocchetti dal collare lutino per albina gia riprodotta.,147,No Hand,,,,
https://secondamano.it/altro/animali/toscana/arezzo/8467828-pappagallo-parrocchetto-p1,Secondamano,2023,Gabbia per pappagalli e un pappagallo parlante e addomesticato,148,No Hand,FingerPerch,Image & Text,148,Gabbia per pappagalli e un pappagallo parlante
https://secondamano.it/altro/animali/toscana/prato/505209-pappagalo-p1,Secondamano,2020,Parrocchetto giovane privato vende,149,No Hand,,,,
https://siena.usato.it/pappagallo-parrocchetto-dal-collare-con-gabbia-59995666,usato.it,2024,"Parrocchetto dal collare femmina di un anno,verde, non allevata a mano, con gabbia* e giochini vari *Dimensioni: 66 l x 45 p x 70 h cm. Spazio tra le ...",150,No Hand,,,,
https://siracusa.usato.it/parrocchetto-dal-collare-blu-cleartail-60011507,usato.it,2024,Ultimo parrocchetto dal collare blu cleartail allevato a mano 2024 Genitori visibili Per interessati chiamare al numero,151,No Hand,,,,
https://siracusa.usato.it/parrocchetto-dal-collare-blu-cleartail-60300776,usato.it,2024,Parrocchetto dal collare blu cleartail 2024. Non ancora sessati. Genitori visibili,152,No Hand,,,,
https://t.me/c/1337967909/115,Telegram,2021,Coppia da riproduzione,153,No Hand,,,,
https://t.me/c/1337967909/117,Telegram,2021,Da riproduzione,154,No Hand,,,,
https://t.me/c/1337967909/118,Telegram,2021,Da riproduzione,155,No Hand,,,,
https://t.me/c/1337967909/131,Telegram,2021,Da riproduzione,156,No Hand,,,,
https://t.me/c/1337967909/132,Telegram,2021,Coppia da riproduzione,157,No Hand,,,,
https://t.me/c/1337967909/221,Telegram,2024,Allevato a mano,158,No Hand,,,,
https://t.me/c/1337967909/244,Telegram,2022,Allevato a mano,159,Hand,Open,Image,,
https://t.me/c/1337967909/25,Telegram,2020,Allevato a mano,160,Hand,Shell,Image,,
https://t.me/c/1337967909/274,Telegram,2022,Allevato a mano,161,No Hand,,,,
https://t.me/c/1337967909/311,Telegram,2022,Domestico,162,No Hand,,,,
https://t.me/c/1337967909/389,Telegram,2022,Da riproduzione,163,No Hand,,,,
https://t.me/c/1337967909/392,Telegram,2022,Coppia da riproduzione,164,No Hand,,,,
https://t.me/c/1337967909/394,Telegram,2022,Coppia da riproduzione,165,No Hand,,,,
https://t.me/c/1337967909/397,Telegram,2022,Coppia da riproduzione,166,No Hand,,,,
https://t.me/c/1337967909/399,Telegram,2022,Coppia da riproduzione,167,No Hand,,,,
https://t.me/c/1337967909/401,Telegram,2022,Coppia da riproduzione,168,No Hand,,,,
https://t.me/c/1337967909/436,Telegram,2022,Coppia da riproduzione,169,No Hand,,,,
https://t.me/c/1337967909/525,Telegram,2022,Coppia da riproduzione,170,No Hand,,,,
https://t.me/c/1337967909/53,Telegram,2021,Allevato a mano,171,Hand,HalfClosed,Image,,
https://t.me/c/1337967909/568,Telegram,2022,Da riproduzione,172,No Hand,,,,
https://t.me/c/1337967909/578,Telegram,2022,Da riproduzione,173,No Hand,,,,
https://t.me/c/1337967909/605,Telegram,2023,Coppia da riproduzione,174,No Hand,,,,
https://t.me/c/1337967909/653,Telegram,2023,Imbecco da finire/finito su richiesta,175,No Hand,,,,
https://t.me/c/1337967909/679,Telegram,2023,Da riproduzione,176,No Hand,,,,
https://t.me/c/1337967909/692 ,Telegram,2023,Coppia da riproduzione,177,No Hand,,,,
https://t.me/c/1337967909/706,Telegram,2023,Coppia da riproduzione,178,No Hand,,,,
https://t.me/c/1337967909/707,Telegram,2023,Da riproduzione,179,No Hand,,,,
https://t.me/c/1337967909/708,Telegram,2023,Coppia da riproduzione,180,No Hand,,,,
https://t.me/c/1337967909/709,Telegram,2023,Coppia da riproduzione,181,No Hand,,,,
https://t.me/c/1337967909/710,Telegram,2023,Da riproduzione,182,No Hand,,,,
https://t.me/c/1337967909/715,Telegram,2023,Domestico,183,No Hand,,,,
https://t.me/c/1337967909/721,Telegram,2023,Da riproduzione,184,No Hand,,,,
https://t.me/c/1337967909/722,Telegram,2023,Da riproduzione,185,No Hand,,,,
https://t.me/c/1337967909/723,Telegram,2023,Da riproduzione,186,No Hand,,,,
https://t.me/c/1337967909/730,Telegram,2023,Domestico,187,No Hand,,,,
https://t.me/c/1337967909/740,Telegram,2024,Allevato a mano,188,No Hand,TouchingTips,Image,,
https://t.me/c/1337967909/742,Telegram,2024,Domestico,189,No Hand,,,,
https://t.me/c/1337967909/750,Telegram,2024,Da riproduzione,190,No Hand,,,,
https://t.me/c/1337967909/785,Telegram,2024,Imbecco da finire,191,No Hand,HalfClosed,Image,,
https://t.me/c/1337967909/787,Telegram,2024,Imbecco da finire,192,No Hand,,,,
https://t.me/c/1337967909/88,Telegram,2021,Allevato a mano,193,Hand,Shell,Image,,
https://t.me/c/1337967909/91,Telegram,2021,Allevato a mano,194,No Hand,,,,
https://t.me/c/1337967909/92,Telegram,2021,Domestico,195,Hand,FingerPerch,Image,,
https://taranto.usato.it/parrocchetto-dal-collare-60109416,usato.it,2024,"Vendo parrocchetto dal collare maschio, età 3 anni, 120€, solo interessati perfavore, grazie. Contattare al numero",196,No Hand,,,,
https://teramo.usato.it/parrocchetto-dal-collare-59995692,usato.it,2024,Cedo parrocchetto dal collare maschio riproduttivo opalino grigio,197,No Hand,,,,
https://teramo.usato.it/parrocchetto-dal-collare-60043421,usato.it,2024,Cedo parrocchetto dal collare giovane mutazione pallid green non sessato,198,No Hand,,,,
https://trapani.usato.it/parrocchetto-dal-collare-giovane-60109463,usato.it,2024,"Cedo parrocchetto dal collare, in ottima forma. Non posso più tenerlo. Prezzo trattabile",199,No Hand,,,,
https://treviso.usato.it/parrocchetto-2023-60175272,usato.it,2024,Parrocchetto dal collare pallid maschio 2023 anellato e sessato. Ottima taglia e piumaggio,200,No Hand,,,,
https://treviso.usato.it/parrocchetto-2024-60542466,usato.it,2024,"Parrocchetto dal collare cremina femmina 2024 anellata e sessata,allevata all aperto",201,No Hand,,,,
https://treviso.usato.it/parrocchetto-60175273,usato.it,2024,Parrocchetto dal collare femmina 2024 anellata e sessata,202,No Hand,,,,
https://treviso.usato.it/parrocchetto-maschio-2023-60542469,usato.it,2024,"Parrocchetto dal collare maschio 2023 pallid blu, ottima taglia e piumaggio, anellato e sessato, allevato all'aperto",203,No Hand,Grip,Text,203,"maschio 2023 pallid blu, ottima taglia e piumaggio"
https://treviso.usato.it/parrocchetto-viola-femmina-2022-60542463,usato.it,2024,"Parrocchetto dal collare viola femmina 2022 anellata e sessata pronta per la prossima riproduzione,allevata all esterno in ottima salute. Chiedo 300e non trattabili",204,No Hand,,,,
https://usato.it/parrocchetto-dal-collare-di-6-mesi-60077967,usato.it,2024,Vendo parrocchetto dal collare con gabbia per motivi di lavoro,205,No Hand,,,,
https://usato.it/parrocchetto-dal-collare-lutino-60300747,usato.it,2024,"Cedo o scambio parrocchetto dal collare maschio lutino 3 anni per femmina ,se interessati chiamare 667 antonio.",206,No Hand,,,,
https://usato.it/parrocchetto-dal-collare-verde-60367876,usato.it,2024,"Vendo parrocchetto dal collare verde non sessato di 9 mesi circa, si presenta in ottima salute. Per altre info o foto scrivetemi pure",207,No Hand,,,,
https://varese.usato.it/parrocchetto-cleartail-viola-60383923,usato.it,2024,Causa esubero cedo parrocchetto dal collare cleartail viola 2023 anellato nato nel mio allevamento dovrebbe essere un maschio prezzo 450,208,No Hand,,,,
https://varese.usato.it/parrocchetto-dal-collare-allevato-a-mano-maschio-60412800,usato.it,2024,"Cedo parrocchetto dal collare maschio allevato a
mano fin dei primi giorni di vita, come si vede nelle foto il soggetto a un bellissimo piumaggio, si cede con certificato di sessaggio ed analisi del sangue dove dimostra che il soggetto è in ottima salute ,ha nella zampa l' anello di riconoscimento, attualmente ha 6 mesi di vita bellissimo soggetto di buon carattere, molto affettuoso con i proprietari, il pappagallo a completato la prima muta ,lo cedo per problemi personali, solo a persone che conoscono la specie è che anno molta pazienza ed esperienza, lo cedo solo esclusivamente a persone che amano gli animali , spero di trovare persone che possano garantire a lui felicità e tranquillità è quello che merita, voglio trovare una famiglia che gli dia tante coccole è amore specialmente tanta attenzione , chiedo di non essere contattato da affaristi ho perditempo, non effettuo consegne ,non spedisco, chi è interessato deve venire al mio domicilio per valutare le persone ha chi affido i miei pappagalli , per qualsiasi info chiedo di essere contattato telefonicamente, non do informazioni per messaggi grazie .",209,No Hand,,,,
https://venezia.usato.it/parrocchetto-allevato-a-mano-60011466,usato.it,2024,Vendo parrocchetto dal collare già svezzato eallevato a mano molto dolce e curioso,210,No Hand,,,,
https://venezia.usato.it/parrocchetto-dal-collare-lutino-60192621,usato.it,2024,Disponibile parrocchetto dal collare lutino giovani 2024 4 femmine sessate da piuma,211,No Hand,,,,
https://venezia.usato.it/parrocchetto-dal-collare-pallid-viola-femmina-60280829,usato.it,2024,"Cedo come da titolo femmina di parrocchetto dal collare, mutazione pallid viola, anellata 2024. Sesso sicuro in quanto nata da coppia sessolegata. No ...",212,No Hand,,,,
https://www.aaannunci.it/animali/calopsite-conuro-del-sole-parrocchetto-monaco-2702397c23.html,AAAnnunci,2020,"Cedo calopsiti, parrocchetto Monaco verde oliva allevate a mano con sessagio e doc. Cities molto docili e abituati ai bambini.
Per il conuro del sole accetto prenotazione con una piccola caparra come acconto",213,Hand,FingerPerch,Image,,
https://www.aaannunci.it/animali/calopsite-teramo-3107831c23.html,AAAnnunci,2023,"Cedo calopsite maschi, coppia di inseparabili mascherati, parrocchetto dal collare allevato a mano di 3 mesi ...",214,No Hand,,,,
https://www.aaannunci.it/animali/cedo-7-coppie-di-pappagalli-per-mancanza-di-tempo-2910184c23.html,AAAnnunci,2021,Cedo 7 coppie di pappagalli per questione di tempo non posso occuparmene più sono 3 coppie di calopsite 1 di parrocchetto di bourke ...,215,No Hand,,,,
https://www.aaannunci.it/animali/cerco-parrocchetti-pappagalli-o-calopsite-2890546c23.html,AAAnnunci,2021,"Posseggo diamantini e canarini per passione, non per scopo d'allevamento ci tengo a precisarlo.
Vorrei ampliare e provare ad allevare una Calopsitta, o in alternativa un parrocchetto o pappagallo in ordine di preferenza, se possibile in REGALO o a prezzo modico, non ho pretese di alcun tipo né estetiche né d'età, sarei grato infinitamente se riuscissi a trovarne uno con cui riuscire a interagire e giocare maggiormente rispetto ai canarini sopra nominati.
Grazie infinite a tutti",216,No Hand,,,,
https://www.aaannunci.it/animali/coppie-di-parrocchetto-monaco-cremona-3192570c23.html,AAAnnunci,2024,Cedo o vendo coppie di parrocchetto Monaco di varie mutazioni. Per informazioni contattatemi al 33469 ...,217,No Hand,,,,
https://www.aaannunci.it/animali/pappagalli-da-imbecco-2593307c23.html,AAAnnunci,2019,"Cedo i seguenti soggetti da imbecco, 2 Parrocchetto Monaco; 1 Ara nobilis ...",218,No Hand,,,,
https://www.aaannunci.it/animali/pappagallo-parrocchetto-monaco-3159050c23.html,AAAnnunci,2023,Parrocchetto Monaco giallo dieci mesi allevato a mano. Maschio. vendo gabbia e giochi insieme.,219,No Hand,FingerPerch,Text,219,vendo gabbia e giochi insieme.
